"algor","algor_props_alpha","algor_props_beta","algor_props_clustercount","algor_props_distance","algor_props_hypersvaryonquery","algor_props_iterations","algor_props_kmeans_distance","algor_props_kmeans_iterations","algor_props_proposalstdev","algor_props_samplehypers","algor_props_usekmeans","burn_in","cat_groups","chain_count","clusters","command","cross_folds","dataset","dict_size","iters","job","max_word","min_freq","min_word","output_file","sample_lag","seed","start_time","stem","stop","overall","perplexity","run_time_mins"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","200","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-23.log","20","314159265","2013/03/05 17:06:15","True","True","1556.4249445904952","1556.4249445904952","484.69999999925494"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","250","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-24.log","20","314159265","2013/03/05 17:06:15","True","True","1538.7492193695077","1538.7492193695077","621.1333333328366"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","5","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-3.log","20","314159265","2013/03/05 17:06:15","True","True","1933.629952222815","1933.629952222815","21.550000000745058"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","6","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-4.log","20","314159265","2013/03/05 17:06:15","True","True","1904.5044339067085","1904.5044339067085","23.949999999254942"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","8","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-5.log","20","314159265","2013/03/05 17:06:15","True","True","1901.6152799072834","1901.6152799072834","28.800000000745058"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","10","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-6.log","20","314159265","2013/03/05 17:06:15","True","True","1900.637386461802","1900.637386461802","33.19999999925494"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","12","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-7.log","20","314159265","2013/03/05 17:06:15","True","True","1881.4488787920075","1881.4488787920075","37.88333333283663"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","15","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-8.log","20","314159265","2013/03/05 17:06:15","True","True","1870.8419625623433","1870.8419625623433","44.5"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","20","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-9.log","20","314159265","2013/03/05 17:06:15","True","True","1870.2893730060075","1870.2893730060075","55.566666666418314"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","80","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-0.log","20","314159265","2013/03/05 18:07:45","True","True","681.5802964617336","681.5802964617336","345.6000000014901"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","90","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-1.log","20","314159265","2013/03/05 18:08:16","True","True","689.7323506851233","689.7323506851233","387.6166666671634"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","100","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-2.log","20","314159265","2013/03/05 18:08:16","True","True","676.7054718811776","676.7054718811776","424.7833333350718"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","125","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-3.log","20","314159265","2013/03/05 18:08:16","True","True","667.1365583452256","667.1365583452256","525.6833333335817"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","150","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-4.log","20","314159265","2013/03/05 18:08:16","True","True","669.3350947919556","669.3350947919556","633.4666666686535"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","175","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-5.log","20","314159265","2013/03/05 18:10:15","True","True","678.6227171685294","678.6227171685294","736.1999999992549"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","200","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-ldagibbs-job-6.log","20","314159265","2013/03/05 18:10:45","True","True","673.0074575125604","673.0074575125604","834.0500000007451"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","35","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-momgibbs-job-0.log","20","314159265","2013/03/05 18:23:47","True","True","1407.379853222453","1407.379853222453","217.69999999925494"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","50","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-momgibbs-job-1.log","20","314159265","2013/03/05 18:23:47","True","True","1397.5110061331131","1397.5110061331131","305.51666666567326"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","125","topic","3","reuters","30000","4000","","","","","previous-part2-reuters-momgibbs-job-2.log","20","314159265","2013/03/05 18:23:47","True","True","1352.0730797557674","1352.0730797557674","750.4499999992549"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","2","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs0.log","20","314159265","2013/03/04 18:32:02","True","True","1323.3178206775692","1323.3178206775692","65.78333333134651"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","3","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs1.log","20","314159265","2013/03/04 18:32:01","True","True","1160.1684559543273","1160.1684559543273","69.15000000223517"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","25","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs10.log","20","314159265","2013/03/04 18:32:01","True","True","782.552511125573","782.552511125573","214.44999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","30","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs11.log","20","314159265","2013/03/04 18:32:01","True","True","766.194100503192","766.194100503192","249.11666666716337"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","35","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs12.log","20","314159265","2013/03/04 18:32:01","True","True","769.4402036310582","769.4402036310582","287.44999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","40","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs13.log","20","314159265","2013/03/04 18:32:02","True","True","736.3988531068505","736.3988531068505","325.04999999701977"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","50","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs14.log","20","314159265","2013/03/04 18:32:02","True","True","708.2991734057169","708.2991734057169","402.6166666634381"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","60","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs15.log","20","314159265","2013/03/04 18:32:02","True","True","706.7446940501467","706.7446940501467","485.29999999701977"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","70","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs16.log","20","314159265","2013/03/04 18:32:02","True","True","702.8312491336588","702.8312491336588","572.4666666649282"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","4","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs2.log","20","314159265","2013/03/04 18:32:02","True","True","1091.438765171611","1091.438765171611","78.26666666567326"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","5","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs3.log","20","314159265","2013/03/04 18:32:02","True","True","1022.0374499909519","1022.0374499909519","85.58333333209157"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","6","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs4.log","20","314159265","2013/03/04 18:32:01","True","True","1004.7557203666797","1004.7557203666797","92.60000000149012"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","8","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs5.log","20","314159265","2013/03/04 18:32:02","True","True","957.4473173172911","957.4473173172911","114.94999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","10","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs6.log","20","314159265","2013/03/04 18:32:02","True","True","924.9157505034561","924.9157505034561","130.5"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","12","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs7.log","20","314159265","2013/03/04 18:32:02","True","True","872.7561808415568","872.7561808415568","71.16666666418314"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","15","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs8.log","20","314159265","2013/03/04 18:32:01","True","True","866.4312936155416","866.4312936155416","129.4666666686535"
"LdaColGibbs","0.1","0.01","","","","","","","","","","2000","=10788","1","20","topic","3","reuters","30000","6000","","","","","previous-reuters-ldagibbs9.log","20","314159265","2013/03/04 18:32:01","True","True","825.7054047936933","825.7054047936933","177.85000000149012"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","2","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs0.log","20","314159265","2013/03/04 18:32:01","True","True","1424.3403925970533","1424.3403925970533","33.2833333350718"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","3","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs1.log","20","314159265","2013/03/04 18:32:01","True","True","1354.988565381386","1354.988565381386","41.13333333283663"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","30","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs11.log","20","314159265","2013/03/04 18:32:02","True","True","1409.300954034989","1409.300954034989","152.26666666567326"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","40","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs13.log","20","314159265","2013/03/04 18:32:02","True","True","1386.5323298719254","1386.5323298719254","239.75"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","60","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs15.log","20","314159265","2013/03/04 18:32:03","True","True","1417.8182277644923","1417.8182277644923","299.4333333335817"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","80","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs17.log","20","314159265","2013/03/04 18:32:02","True","True","1374.05311335346","1374.05311335346","248.34999999776483"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","90","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs18.log","20","314159265","2013/03/04 18:32:04","True","True","1378.3352524540173","1378.3352524540173","483.7833333350718"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","100","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs19.log","20","314159265","2013/03/04 18:32:03","True","True","1390.0553771209552","1390.0553771209552","536.3999999985099"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","4","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs2.log","20","314159265","2013/03/04 18:32:01","True","True","1342.3032804623763","1342.3032804623763","47.900000002235174"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","5","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs3.log","20","314159265","2013/03/04 18:32:02","True","True","1370.5176249687947","1370.5176249687947","29.066666666418314"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","6","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs4.log","20","314159265","2013/03/04 18:32:02","True","True","1349.8436733854917","1349.8436733854917","61.349999997764826"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","8","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs5.log","20","314159265","2013/03/04 18:32:02","True","True","1390.2838777570146","1390.2838777570146","75.03333333134651"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","10","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs6.log","20","314159265","2013/03/04 18:32:02","True","True","1422.1681952315316","1422.1681952315316","87.88333333283663"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","12","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs7.log","20","314159265","2013/03/04 18:32:01","True","True","1395.0157326846263","1395.0157326846263","100.68333333358169"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","15","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs8.log","20","314159265","2013/03/04 18:32:14","True","True","1422.9165950391339","1422.9165950391339","64.03333333134651"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","20","topic","3","reuters","30000","4000","","","","","previous-reuters-momgibbs9.log","20","314159265","2013/03/04 18:32:02","True","True","1393.1121116272595","1393.1121116272595","114.5"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","3","topic","3","reuters","30000","600","","","","","previous-reuters-momvb1.log","20","314159265","2013/03/04 18:32:02","True","True","1655.7244949894725","1655.7244949894725","21.299999997019768"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","30","topic","3","reuters","30000","600","","","","","previous-reuters-momvb11.log","20","314159265","2013/03/04 18:32:03","True","True","1467.6991630003697","1467.6991630003697","305.98333333432674"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","40","topic","3","reuters","30000","600","","","","","previous-reuters-momvb13.log","20","314159265","2013/03/04 18:32:04","True","True","1458.9426930119375","1458.9426930119375","425.08333333209157"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","50","topic","3","reuters","30000","600","","","","","previous-reuters-momvb14.log","20","314159265","2013/03/04 18:32:04","True","True","1472.7488548117553","1472.7488548117553","551.9499999992549"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","4","topic","3","reuters","30000","600","","","","","previous-reuters-momvb2.log","20","314159265","2013/03/04 18:32:02","True","True","1522.3610332598532","1522.3610332598532","29.683333329856396"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","5","topic","3","reuters","30000","600","","","","","previous-reuters-momvb3.log","20","314159265","2013/03/04 18:32:02","True","True","1508.214676377114","1508.214676377114","38.566666666418314"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","6","topic","3","reuters","30000","600","","","","","previous-reuters-momvb4.log","20","314159265","2013/03/04 18:32:03","True","True","1476.7717748240811","1476.7717748240811","47.099999997764826"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","8","topic","3","reuters","30000","600","","","","","previous-reuters-momvb5.log","20","314159265","2013/03/04 18:32:03","True","True","1492.3455974980136","1492.3455974980136","65.01666666567326"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","10","topic","3","reuters","30000","600","","","","","previous-reuters-momvb6.log","20","314159265","2013/03/04 18:32:03","True","True","1479.881205072289","1479.881205072289","83.43333333358169"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","15","topic","3","reuters","30000","600","","","","","previous-reuters-momvb8.log","20","314159265","2013/03/04 18:32:04","True","True","1424.7304121718134","1424.7304121718134","125.93333333358169"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","20","topic","3","reuters","30000","600","","","","","previous-reuters-momvb9.log","20","314159265","2013/03/04 18:32:03","True","True","1452.9931482525972","1452.9931482525972","261.25"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","25","topic","3","reuters","30000","4000","","","","","reuters-momgibbs-job-0.log","20","314159265","2013/03/06 16:26:27","True","True","1412.9351460020184","1412.9351460020184","110.31666666641831"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","70","topic","3","reuters","30000","4000","","","","","reuters-momgibbs-job-1.log","20","314159265","2013/03/06 16:26:27","True","True","1398.037752268012","1398.037752268012","327.9000000022352"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","150","topic","3","reuters","30000","4000","","","","","reuters-momgibbs-job-2.log","20","314159265","2013/03/06 16:26:27","True","True","1351.7895893585483","1351.7895893585483","594.5666666664183"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","200","topic","3","reuters","30000","4000","","","","","reuters-momgibbs-job-4.log","20","314159265","2013/03/06 16:26:57","True","True","1343.4235378709507","1343.4235378709507","956.25"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","2","topic","3","reuters","30000","400","","","","","reuters-momvb-job-0.log","","314159265","2013/03/06 16:29:27","True","True","1664.9950583215204","1664.9950583215204","6.866666667163372"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","60","topic","3","reuters","30000","400","","","","","reuters-momvb-job-1.log","","314159265","2013/03/06 16:29:27","True","True","1414.4698006810372","1414.4698006810372","302.7833333350718"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","70","topic","3","reuters","30000","400","","","","","reuters-momvb-job-2.log","","314159265","2013/03/06 16:29:57","True","True","1438.3955996818913","1438.3955996818913","449.0"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","80","topic","3","reuters","30000","400","","","","","reuters-momvb-job-3.log","","314159265","2013/03/06 16:29:57","True","True","1463.483929579833","1463.483929579833","515.0"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","90","topic","3","reuters","30000","400","","","","","reuters-momvb-job-4.log","","314159265","2013/03/06 16:30:28","True","True","1475.532840543255","1475.532840543255","494.20000000298023"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","100","topic","3","reuters","30000","400","","","","","reuters-momvb-job-5.log","","314159265","2013/03/06 16:30:28","True","True","1401.0461354486226","1401.0461354486226","574.7000000029802"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","125","topic","3","reuters","30000","400","","","","","reuters-momvb-job-6.log","","314159265","2013/03/06 16:31:28","True","True","1406.490289360009","1406.490289360009","774.0166666693985"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","2","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-0.log","","314159265","2013/03/07 09:45:32","True","True","1877.4744182979177","1877.4744182979177","6.716666664928198"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","3","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-1.log","","314159265","2013/03/07 09:45:32","True","True","1714.6558971826153","1714.6558971826153","9.08333333209157"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","25","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-10.log","","314159265","2013/03/07 09:45:32","True","True","1491.9506512197959","1491.9506512197959","81.73333333060145"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","30","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-11.log","","314159265","2013/03/07 09:45:33","True","True","1601.645367609811","1601.645367609811","94.39999999850988"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","35","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-12.log","","314159265","2013/03/07 09:45:32","True","True","1516.0285304828835","1516.0285304828835","112.4666666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","40","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-13.log","","314159265","2013/03/07 09:45:33","True","True","1502.5706738445087","1502.5706738445087","130.16666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","50","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-14.log","","314159265","2013/03/07 09:45:33","True","True","1487.792660427893","1487.792660427893","173.5333333313465"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","60","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-15.log","","314159265","2013/03/07 09:45:32","True","True","1449.3612720238584","1449.3612720238584","229.2833333313465"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","70","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-16.log","","314159265","2013/03/07 09:45:32","True","True","1414.19331471331","1414.19331471331","273.0999999977648"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","80","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-17.log","","314159265","2013/03/07 09:45:33","True","True","1420.9753221116575","1420.9753221116575","313.80000000074506"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","90","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-18.log","","314159265","2013/03/07 09:45:32","True","True","1431.3419453703946","1431.3419453703946","369.94999999925494"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","100","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-19.log","","314159265","2013/03/07 09:45:32","True","True","1390.317796906202","1390.317796906202","422.9666666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","4","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-2.log","","314159265","2013/03/07 09:45:32","True","True","1719.4828091959184","1719.4828091959184","11.883333332836628"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","125","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-20.log","","314159265","2013/03/07 09:45:32","True","True","1375.6943161903573","1375.6943161903573","541.7999999970198"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","150","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-21.log","","314159265","2013/03/07 09:45:34","True","True","1337.3708838263462","1337.3708838263462","678.0166666656733"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","175","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-22.log","","314159265","2013/03/07 09:45:34","True","True","1303.217531115608","1303.217531115608","836.3666666671634"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","5","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-3.log","","314159265","2013/03/07 09:45:33","True","True","1621.9188530240356","1621.9188530240356","14.849999997764826"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","6","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-4.log","","314159265","2013/03/07 09:45:33","True","True","1618.5753820369416","1618.5753820369416","17.866666667163372"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","8","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-5.log","","314159265","2013/03/07 09:45:33","True","True","1561.5815445325713","1561.5815445325713","23.733333334326744"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","10","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-6.log","","314159265","2013/03/07 09:45:32","True","True","1585.5977848155887","1585.5977848155887","29.33333333209157"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","12","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-7.log","","314159265","2013/03/07 09:45:32","True","True","1596.6789337979021","1596.6789337979021","35.4666666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","15","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-8.log","","314159265","2013/03/07 09:45:32","True","True","1586.8930131443126","1586.8930131443126","44.933333329856396"
"LdaCvb","0.1","0.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","20","topic","3","20newsclean","30000","400","","","","","second-run-20news-ldacvb-job-9.log","","314159265","2013/03/07 09:45:33","True","True","1552.796125815077","1552.796125815077","61.149999998509884"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","60","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-0.log","20","314159265","2013/03/07 11:33:37","True","True","1161.2920597421023","1161.2920597421023","130.5333333313465"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","70","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-1.log","20","314159265","2013/03/07 11:33:38","True","True","1181.0361114060431","1181.0361114060431","146.60000000149012"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","80","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-2.log","20","314159265","2013/03/07 11:33:38","True","True","1174.2922236522113","1174.2922236522113","164.7166666686535"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","90","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-3.log","20","314159265","2013/03/07 11:33:37","True","True","1119.3013746871673","1119.3013746871673","181.7166666649282"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","100","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-4.log","20","314159265","2013/03/07 11:33:37","True","True","1087.9196473674685","1087.9196473674685","201.08333333209157"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","125","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-5.log","20","314159265","2013/03/07 11:33:37","True","True","1109.3866034763976","1109.3866034763976","244.23333333432674"
